140
-1|100|-1|100|0|100|-1|0|-1|100|-1|0|
-1|0|-1|0|-1|0|-1|0|-1|0|-1|0|
-1|0|-1|100|-1|100|7|100|-1|0|-1|0|
-1|0|-1|0|-1|0|-1|100|-1|100|-1|0|
-1|0|-1|100|-1|100|7|100|-1|100|-1|0|
-1|100|-1|100|-1|100|5|100|-1|100|-1|0|
-1|100|-1|100|7|100|-1|100|-1|0|-1|0|
-1|100|-1|100|3|100|-1|0|-1|100|-1|0|
-1|0|-1|100|-1|0|-1|100|-1|0|-1|0|
-1|0|-1|0|-1|0|-1|0|-1|0|-1|0|
-1|0|-1|0|5|100|-1|0|-1|0|-1|0|
-1|0|-1|0|3|100|-1|100|-1|100|-1|0|
-1|0|-1|0|-1|100|-1|0|-1|0|-1|0|
-1|0|-1|0|5|100|-1|100|-1|100|-1|0|
-1|0|-1|0|-1|0|-1|0|-1|0|-1|0|
-1|0|-1|0|3|100|-1|0|-1|100|-1|0|
-1|100|-1|100|0|100|-1|100|-1|100|-1|0|
-1|0|-1|0|-1|0|-1|0|-1|0|-1|0|
-1|0|-1|100|-1|100|7|100|-1|0|-1|0|
-1|0|-1|0|-1|0|-1|100|-1|100|-1|0|
-1|0|-1|100|-1|100|7|100|-1|100|-1|0|
-1|100|-1|100|-1|100|5|100|-1|100|-1|0|
-1|100|-1|100|7|100|-1|100|-1|0|-1|0|
-1|100|-1|100|3|100|-1|0|-1|100|-1|0|
-1|0|-1|100|-1|0|-1|100|-1|0|-1|0|
-1|0|-1|0|-1|0|-1|0|-1|0|-1|0|
-1|0|-1|0|5|100|-1|0|-1|0|-1|0|
-1|0|-1|0|3|100|-1|100|-1|100|-1|0|
-1|0|-1|0|-1|100|-1|0|-1|0|-1|0|
-1|0|-1|0|5|100|-1|100|-1|100|-1|0|
-1|0|-1|0|-1|0|-1|0|-1|0|-1|0|
-1|0|-1|0|3|100|-1|0|-1|100|-1|0|
-1|100|-1|100|0|100|-1|0|-1|100|-1|0|
-1|0|-1|0|-1|0|-1|0|-1|0|-1|0|
-1|0|-1|100|-1|100|7|100|-1|0|-1|0|
-1|0|-1|0|-1|0|-1|100|-1|100|-1|0|
-1|0|-1|100|-1|100|7|100|-1|100|-1|0|
-1|100|-1|100|-1|100|5|100|-1|100|-1|0|
-1|100|-1|100|7|100|-1|100|-1|0|-1|0|
-1|100|-1|100|3|100|-1|0|-1|100|-1|0|
-1|0|-1|100|-1|0|-1|100|-1|0|-1|0|
